carrier_id,firm_id,depot_zone,contract_firms,depot_lower,depot_upper,depot_time_before,depot_time_after,c_x,c_y,true_depot_zone,md_D,md_E,hdt_D,hdt_E,hdv_D,hdv_E,ev_type
B2B_22514641_89hdt_D,B2B_22514641_89,1549.0,"['7464112_1', '7464112_1']",510,1440,35,15,-122.17122479983897,47.70636287699327,1549.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22514761_90hdt_D,B2B_22514761_90,2284.0,['597_1'],450,1440,5,10,-122.16014196946216,47.75939681200954,2284.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22515051_91hdt_D,B2B_22515051_91,1775.0,['780083_1'],700,1440,20,15,-122.29912890216691,47.50834129191529,1775.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22515071_92hdt_D,B2B_22515071_92,1379.0,['882101_1'],390,1440,5,25,-122.37856331350984,47.52405424623494,1379.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22515151_93hdt_D,B2B_22515151_93,2435.0,"['774506_1', '776065_1']",660,1440,25,10,-122.8226694497239,47.637486021692105,2435.0,0.0,0,27.0,0,0.0,0.0,Battery Electric
B2B_22515161_94hdt_D,B2B_22515161_94,2374.0,['8055475_1'],380,1440,25,25,-122.70358583604968,47.53936769114152,2374.0,0.0,0,27.0,0,0.0,0.0,Battery Electric
B2B_22516611_95hdt_D,B2B_22516611_95,3522.0,['831981_1'],470,1440,5,35,-122.26868457246032,47.91762274392279,3522.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22516731_96hdt_D,B2B_22516731_96,3589.0,"['882101_1', '882101_1']",530,1440,30,15,-122.32788318987068,47.79534034110949,3589.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22517011_97hdt_D,B2B_22517011_97,3184.0,['888137_1'],360,1440,20,20,-122.66401776351336,47.10873288512745,4350.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22518901_98hdt_D,B2B_22518901_98,3181.0,['761421_1'],480,1440,30,5,-122.79042669700618,47.2126448710439,809.0,0.0,0,33.0,0,0.0,0.0,Battery Electric
B2B_22519991_99hdt_D,B2B_22519991_99,3854.0,"['Blaine, WA']",440,1440,25,15,-122.37796669465752,48.27166772354568,4557.0,0.0,0,27.0,0,0.0,0.0,Battery Electric
B2B_22557311_100hdt_D,B2B_22557311_100,2128.0,['7393848_1'],510,1440,30,25,-121.47570027834682,47.10458526658929,20033.0,0.0,0,27.0,0,0.0,0.0,Battery Electric
B2B_22603391_101hdt_D,B2B_22603391_101,3248.0,['836995_1'],680,1440,20,5,-122.22687900228613,46.7689413928168,5632.0,0.0,0,29.0,0,0.0,0.0,Battery Electric
B2B_22623491_102hdt_D,B2B_22623491_102,3854.0,"['Blaine, WA']",700,1440,10,35,-122.37796669465752,48.27166772354568,4549.0,0.0,0,27.0,0,0.0,0.0,Battery Electric
B2B_68281864_103hdv_D,B2B_68281864_103,3249.0,['8396528_1'],640,1440,35,20,-122.20981561308568,46.79960290846447,20011.0,0.0,0,0.0,0,29.0,0.0,Battery Electric
B2B_68299071_104md_D,B2B_68299071_104,1365.0,"['2354591_1', '843494_1']",310,1440,25,35,-122.32446939099935,47.529819777226265,1365.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68299071_105md_D,B2B_68299071_105,1365.0,['718044_1'],550,1440,30,35,-122.32446939099935,47.529819777226265,1365.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68299291_106md_D,B2B_68299291_106,3276.0,"['8053972_1', '8053972_1']",500,1440,20,5,-122.28698522054547,47.24216451762695,3276.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68299333_107hdv_D,B2B_68299333_107,3191.0,"['8055475_1', '8055475_1', '888137_1']",520,1440,35,35,-122.63406251874072,47.01170184123696,4413.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68299474_108hdv_D,B2B_68299474_108,3895.0,['7390798_1'],410,1440,30,15,-121.41045972046028,48.1863463367089,3961.0,0.0,0,0.0,0,31.0,0.0,Battery Electric
B2B_68303323_109hdt_D,B2B_68303323_109,3249.0,['8396528_1'],500,1440,30,15,-122.20981561308568,46.79960290846447,20011.0,0.0,0,55.0,0,0.0,0.0,Battery Electric
B2B_68303361_110md_D,B2B_68303361_110,3249.0,['8396528_1'],770,1440,15,5,-122.20981561308568,46.79960290846447,20011.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68322891_111md_D,B2B_68322891_111,3248.0,['836995_1'],570,1440,20,25,-122.22687900228613,46.7689413928168,5505.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68330754_112hdv_D,B2B_68330754_112,1231.0,['780083_1'],590,1440,5,20,-122.34480022798424,47.61257735673239,1231.0,0.0,0,0.0,0,29.0,0.0,Battery Electric
B2B_68330754_113hdv_D,B2B_68330754_113,1231.0,['843494_1'],230,1440,15,15,-122.34480022798424,47.61257735673239,1231.0,0.0,0,0.0,0,29.0,0.0,Battery Electric
B2B_68330924_114hdv_D,B2B_68330924_114,3267.0,['8055475_1'],680,1440,5,20,-122.28291069724229,47.19402270104443,3267.0,0.0,0,0.0,0,29.0,0.0,Battery Electric
B2B_68330961_115md_D,B2B_68330961_115,3205.0,"['8055475_1', '8055475_1', '8055475_1']",420,1440,5,20,-122.3834825564397,46.88687391044784,4403.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68330974_116hdv_D,B2B_68330974_116,3191.0,['8055475_1'],590,1440,5,25,-122.63406251874072,47.01170184123696,4410.0,0.0,0,0.0,0,31.0,0.0,Battery Electric
B2B_68331123_117hdv_D,B2B_68331123_117,2463.0,['8055475_1'],720,1440,20,25,-122.84759304084324,47.63158246221096,260.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68331133_118hdv_D,B2B_68331133_118,2463.0,['597_1'],600,1440,20,10,-122.84759304084324,47.63158246221096,257.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68331163_119hdt_D,B2B_68331163_119,2349.0,['8053997_1'],610,1440,10,25,-121.14620033917204,47.66848350855717,764.0,0.0,0,53.0,0,0.0,0.0,Battery Electric
B2B_68335153_120hdt_D,B2B_68335153_120,3249.0,['8396528_1'],550,1440,30,20,-122.20981561308568,46.79960290846447,20011.0,0.0,0,55.0,0,0.0,0.0,Battery Electric
B2B_68335253_121hdt_D,B2B_68335253_121,3249.0,['8396528_1'],520,1440,30,5,-122.20981561308568,46.79960290846447,20011.0,0.0,0,55.0,0,0.0,0.0,Battery Electric
B2B_68347761_122md_D,B2B_68347761_122,3248.0,['7387180_1'],550,1440,20,15,-122.22687900228613,46.7689413928168,5254.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353021_123md_D,B2B_68353021_123,2178.0,"['2354591_1', '772944_1', '780083_1', '780083_1', '780083_1']",390,1440,30,15,-122.13732064011866,47.44176097375824,2178.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353061_124md_D,B2B_68353061_124,2302.0,"['8055475_1', '8055475_1', '8055475_1']",460,1440,15,20,-122.12037838080636,47.68349758348996,2302.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353061_125md_D,B2B_68353061_125,2302.0,['842036_1'],390,1440,20,20,-122.12037838080636,47.68349758348996,2302.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353121_126md_D,B2B_68353121_126,1987.0,"['8055475_1', '8055475_1', '8055475_1']",160,1440,25,15,-122.2535565486629,47.31769393183257,1987.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353161_127md_D,B2B_68353161_127,3007.0,"['736367_1', '736367_1', '736367_1']",590,1440,35,35,-122.35695979550968,47.13125122021995,3007.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68353171_128md_D,B2B_68353171_128,3013.0,"['8055475_1', '8055475_1', '8055475_1']",730,1440,25,20,-122.3895462193494,47.07024889887261,3013.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68355763_129hdt_D,B2B_68355763_129,3249.0,['8396528_1'],550,1440,30,25,-122.20981561308568,46.79960290846447,20011.0,0.0,0,41.0,0,0.0,0.0,Battery Electric
B2B_68355791_130md_D,B2B_68355791_130,3249.0,['8396528_1'],660,1440,20,30,-122.20981561308568,46.79960290846447,20011.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68355803_131hdt_D,B2B_68355803_131,3249.0,['8396528_1'],450,1440,20,20,-122.20981561308568,46.79960290846447,20011.0,0.0,0,41.0,0,0.0,0.0,Battery Electric
B2B_68355833_132hdt_D,B2B_68355833_132,3249.0,['8396528_1'],390,1440,20,15,-122.20981561308568,46.79960290846447,20011.0,0.0,0,41.0,0,0.0,0.0,Battery Electric
B2B_68367574_133hdv_D,B2B_68367574_133,1779.0,"['8055475_1', '8055475_1']",730,1440,10,35,-122.32303446250262,47.51635740713961,1779.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68367604_134hdv_D,B2B_68367604_134,1125.0,['2354591_1'],570,1440,20,25,-122.345409618373,47.64540069212759,1125.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68367604_135hdv_D,B2B_68367604_135,1125.0,['882101_1'],260,1440,5,30,-122.345409618373,47.64540069212759,1125.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68367663_136hdt_D,B2B_68367663_136,1182.0,['2354591_1'],800,1440,5,20,-122.36563679958152,47.6282720840194,1182.0,0.0,0,41.0,0,0.0,0.0,Battery Electric
B2B_68367663_137hdt_D,B2B_68367663_137,1182.0,['882101_1'],660,1440,35,5,-122.36563679958152,47.6282720840194,1182.0,0.0,0,41.0,0,0.0,0.0,Battery Electric
B2B_68367664_138hdv_D,B2B_68367664_138,1182.0,"['8055475_1', '8055475_1']",570,1440,35,15,-122.36563679958152,47.6282720840194,1182.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68367671_139md_D,B2B_68367671_139,1265.0,['2354591_1'],370,1440,10,5,-122.33328143893004,47.59944143561204,1265.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68367792_140hdt_D,B2B_68367792_140,2456.0,"['882101_1', 'Everett, WA']",240,1440,20,20,-122.61099310851282,47.62128177233485,2456.0,0.0,0,39.0,0,0.0,0.0,Battery Electric
B2B_68367811_141md_D,B2B_68367811_141,2492.0,"['2354591_1', '2354591_1', '2354591_1', '2354591_1', '772944_1', '772944_1', '878110_1', '878115_1']",560,1440,35,30,-122.62704844668514,47.49085039066707,2492.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68367811_142md_D,B2B_68367811_142,2492.0,"['882101_1', '882101_1', '882101_1']",530,1440,20,25,-122.62704844668514,47.49085039066707,2492.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68367964_143hdv_D,B2B_68367964_143,3854.0,['831981_1'],700,1440,5,10,-122.37796669465752,48.27166772354568,3329.0,0.0,0,0.0,0,29.0,0.0,Battery Electric
B2B_68368014_144hdv_D,B2B_68368014_144,3181.0,['8055475_1'],630,1440,15,35,-122.79042669700618,47.2126448710439,4381.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_68370091_145md_D,B2B_68370091_145,3249.0,['8396528_1'],670,1440,25,10,-122.20981561308568,46.79960290846447,20011.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68370121_146md_D,B2B_68370121_146,3249.0,['8396528_1'],540,1440,10,35,-122.20981561308568,46.79960290846447,20011.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68370141_147md_D,B2B_68370141_147,3249.0,['8396528_1'],410,1440,20,5,-122.20981561308568,46.79960290846447,20011.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68388721_148md_D,B2B_68388721_148,2461.0,"['2354591_1', '2354591_1', '843494_1']",340,1440,20,15,-122.83396278396724,47.55693126244272,2461.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68388793_149hdt_D,B2B_68388793_149,2836.0,['776065_1'],740,1440,5,25,-122.44297963543036,47.25015024519183,2836.0,0.0,0,53.0,0,0.0,0.0,Battery Electric
B2B_68388931_150md_D,B2B_68388931_150,2349.0,['849196_1'],570,1440,30,15,-121.14620033917204,47.66848350855717,14.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68401091_151md_D,B2B_68401091_151,3248.0,['836995_1'],380,1440,30,35,-122.22687900228613,46.7689413928168,5635.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68405981_152md_D,B2B_68405981_152,1973.0,"['736367_1', '736367_1', '736367_1', '772944_1', '843494_1']",770,1440,15,15,-122.28044844586212,47.369629067336646,1973.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68406013_153hdt_D,B2B_68406013_153,998.0,['856600_1'],530,1440,5,10,-122.32749175656372,47.69752680706645,998.0,0.0,0,61.0,0,0.0,0.0,Battery Electric
B2B_68406071_154md_D,B2B_68406071_154,3854.0,"['8053972_1', '8053972_1']",310,1440,20,15,-122.37796669465752,48.27166772354568,3332.0,27.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_68406103_155hdv_D,B2B_68406103_155,3248.0,['782141_1'],490,1440,10,20,-122.22687900228613,46.7689413928168,294.0,0.0,0,0.0,0,27.0,0.0,Battery Electric
B2B_83141081_156md_D,B2B_83141081_156,3248.0,['836995_1'],660,1440,35,35,-122.22687900228613,46.7689413928168,5661.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83141101_157md_D,B2B_83141101_157,3248.0,"['8055475_1', '8055475_1', '8055475_1']",420,1440,35,35,-122.22687900228613,46.7689413928168,5871.0,29.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83143603_158hdt_D,B2B_83143603_158,3640.0,['878109_1'],530,1440,35,20,-122.2835325076672,47.812646253661285,3640.0,0.0,0,71.0,0,0.0,0.0,Battery Electric
B2B_83143621_159md_D,B2B_83143621_159,3181.0,"['761421_1', '761421_1', '761421_1', '888137_1', '888137_1']",730,1440,35,30,-122.79042669700618,47.2126448710439,4271.0,31.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83143621_160md_D,B2B_83143621_160,3181.0,"['736367_1', '736367_1', '736367_1']",630,1440,25,15,-122.79042669700618,47.2126448710439,4271.0,31.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83143661_161md_D,B2B_83143661_161,2128.0,"['8055475_1', '8055475_1', '8055475_1']",480,1440,25,35,-121.47570027834682,47.10458526658929,4726.0,31.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83148501_162md_D,B2B_83148501_162,3248.0,"['695698_1', '695698_1', '695698_1']",570,1440,10,10,-122.22687900228613,46.7689413928168,5735.0,31.0,0,0.0,0,0.0,0.0,Battery Electric
B2B_83150214_163hdv_D,B2B_83150214_163,1455.0,"['710142_1', '710144_1']",630,1440,10,20,-122.31297038519192,47.73691839302528,1455.0,0.0,0,0.0,0,37.0,0.0,Battery Electric
B2B_83150214_164hdv_D,B2B_83150214_164,1455.0,['780083_1'],710,1440,20,20,-122.31297038519192,47.73691839302528,1455.0,0.0,0,0.0,0,37.0,0.0,Battery Electric
B2B_83155631_165md_D,B2B_83155631_165,3858.0,"['8055475_1', '8055475_1', '8055475_1']",630,1440,10,35,-122.34734949354588,48.29261231957586,3374.0,31.0,0,0.0,0,0.0,0.0,Battery Electric
