carrier_id,firm_id,depot_zone,contract_firms,depot_lower,depot_upper,depot_time_before,depot_time_after,c_x,c_y,md_D,md_E,hdt_D,hdt_E,hdv_D,hdv_E,ev_type
B2B_2693817_51md_E,B2B_2693817_51,6061,"[119437, 119437, 119437, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592]",784,1584,30,30,-97.6513167298549,30.3035840174344,11,8,83,5,14,8,Battery Electric
B2B_2693817_51hdv_D,B2B_2693817_51,6061,"[119437, 119437, 119437, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592]",784,1584,30,30,-97.6513167298549,30.3035840174344,11,8,83,5,14,8,Battery Electric
B2B_2693817_51hdv_E,B2B_2693817_51,6061,"[119437, 119437, 119437, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592, 1080592]",784,1584,30,30,-97.6513167298549,30.3035840174344,11,8,83,5,14,8,Battery Electric
B2B_2693818_52hdv_D,B2B_2693818_52,5635,"[119437, 119437, 119437]",780,1302,25,30,-97.7467070584311,30.2930419520468,11,5,95,5,8,5,Battery Electric
B2B_2693819_53hdt_D_0,B2B_2693819_53,6155,"[977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636]",451,2880,15,5,-97.7615253632366,30.1324129222654,11,5,77,8,17,8,Battery Electric
B2B_2693819_53hdt_D_1,B2B_2693819_53,6155,"[977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636]",451,2880,15,5,-97.7615253632366,30.1324129222654,11,5,77,8,17,8,Battery Electric
B2B_2693819_53hdt_E,B2B_2693819_53,6155,"[977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636, 977636]",451,2880,15,5,-97.7615253632366,30.1324129222654,11,5,77,8,17,8,Battery Electric
B2B_2694368_54md_D,B2B_2694368_54,6727,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",238,1330,25,20,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_54md_E,B2B_2694368_54,6727,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",238,1330,25,20,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_0,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_1,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_2,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_3,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_4,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_5,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_D_6,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694368_55hdt_E,B2B_2694368_55,6727,"[977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638, 977638]",541,2880,20,10,-97.41651008215128,30.785260108813404,26,14,221,8,29,8,Battery Electric
B2B_2694454_56hdt_D,B2B_2694454_56,6553,"[991906, 991906, 991906, 991906, 991906, 991906, 991906, 991906]",490,1640,20,20,-97.73598913607752,30.876302785723396,23,5,1145,29,77,11,Battery Electric
B2B_2694454_56hdt_E,B2B_2694454_56,6553,"[991906, 991906, 991906, 991906, 991906, 991906, 991906, 991906]",490,1640,20,20,-97.73598913607752,30.876302785723396,23,5,1145,29,77,11,Battery Electric
B2B_2695977_57hdt_D,B2B_2695977_57,5821,[1086167],610,1397,35,5,-97.97278849095936,30.502671582093864,5,5,8,5,5,5,Battery Electric
B2B_2697254_58hdt_D,B2B_2697254_58,6730,"[1072626, 1072626, 1072626, 1072626, 1072626, 1072626, 1072626]",288,1373,20,10,-97.42082228392508,30.75682337175888,5,5,8,5,5,5,Battery Electric
B2B_2699292_59hdt_D,B2B_2699292_59,6673,[1106680],238,2880,20,10,-97.6819902504449,30.5094163280494,5,5,8,5,5,5,Battery Electric
B2B_2700749_60md_D,B2B_2700749_60,3132,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",457,1432,10,35,-98.00981900273317,29.80132702891156,17,5,23,5,11,5,Battery Electric
B2B_2701424_61hdt_D,B2B_2701424_61,5971,"[119437, 119437, 119437]",674,1402,35,10,-97.5311256816883,30.3652329417891,8,5,32,8,5,5,Battery Electric
B2B_2701424_62hdt_D,B2B_2701424_62,5971,"[957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940]",262,2880,25,20,-97.5311256816883,30.3652329417891,8,5,32,8,5,5,Battery Electric
B2B_2701424_62hdt_E,B2B_2701424_62,5971,"[957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940, 957940]",262,2880,25,20,-97.5311256816883,30.3652329417891,8,5,32,8,5,5,Battery Electric
B2B_2701426_63hdt_D,B2B_2701426_63,5934,"[119437, 119437, 119437, 119437, 119437, 119437]",602,1465,10,35,-97.6455068573405,30.3919480175419,5,5,32,5,8,8,Battery Electric
B2B_2701426_63hdv_D,B2B_2701426_63,5934,"[119437, 119437, 119437, 119437, 119437, 119437]",602,1465,10,35,-97.6455068573405,30.3919480175419,5,5,32,5,8,8,Battery Electric
B2B_2701426_63hdv_E,B2B_2701426_63,5934,"[119437, 119437, 119437, 119437, 119437, 119437]",602,1465,10,35,-97.6455068573405,30.3919480175419,5,5,32,5,8,8,Battery Electric
B2B_2701760_64hdt_D,B2B_2701760_64,184,"[859857, 859857]",311,1405,5,30,-97.15074579105176,30.118563342981947,5,5,29,5,5,5,Battery Electric
B2B_2701770_65hdt_D,B2B_2701770_65,184,"[988158, 988158, 988158, 988158]",154,1607,25,25,-97.15074579105176,30.118563342981947,8,5,32,5,8,5,Battery Electric
B2B_2702467_66hdt_D_0,B2B_2702467_66,6730,"[91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664]",337,1592,30,15,-97.42082228392508,30.75682337175888,5,5,32,8,8,5,Battery Electric
B2B_2702467_66hdt_D_1,B2B_2702467_66,6730,"[91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664]",337,1592,30,15,-97.42082228392508,30.75682337175888,5,5,32,8,8,5,Battery Electric
B2B_2702467_66hdt_E,B2B_2702467_66,6730,"[91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664, 91664]",337,1592,30,15,-97.42082228392508,30.75682337175888,5,5,32,8,8,5,Battery Electric
B2B_2702669_67hdt_D,B2B_2702669_67,3149,[1126173],369,1630,35,20,-98.0984863822565,29.96974765421284,8,8,128,8,17,5,Battery Electric
B2B_2702670_68hdv_D,B2B_2702670_68,3132,[1126170],205,1630,35,30,-98.00981900273317,29.80132702891156,11,5,113,14,29,8,Battery Electric
B2B_2703031_69md_D_0,B2B_2703031_69,6727,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",274,1338,30,20,-97.41651008215128,30.785260108813404,32,5,140,8,26,8,Battery Electric
B2B_2703031_69md_D_1,B2B_2703031_69,6727,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437]",274,1338,30,20,-97.41651008215128,30.785260108813404,32,5,140,8,26,8,Battery Electric
B2B_2703041_70hdt_D,B2B_2703041_70,6559,"[125823, 125823, 125823]",592,1288,25,20,-97.81910320552598,30.885756123849205,8,5,182,11,14,8,Battery Electric
B2B_2703041_70hdt_E,B2B_2703041_70,6559,"[125823, 125823, 125823]",592,1288,25,20,-97.81910320552598,30.885756123849205,8,5,182,11,14,8,Battery Electric
B2B_2703737_71hdt_D,B2B_2703737_71,6727,"[1091416, 1091416]",176,1372,10,30,-97.41651008215128,30.785260108813404,5,5,14,8,5,5,Battery Electric
B2B_2703785_72hdt_D,B2B_2703785_72,6730,"[14534, 14534]",192,1265,35,35,-97.42082228392508,30.75682337175888,5,5,17,5,5,5,Battery Electric
B2B_2704090_73hdt_D,B2B_2704090_73,165,"[119437, 119437, 119437]",414,1520,15,35,-97.3669151008285,30.3392824474789,8,5,14,5,5,5,Battery Electric
B2B_2705120_74hdt_D,B2B_2705120_74,5990,"[119437, 119437, 119437]",256,1568,30,35,-97.6926866014598,30.4453902448509,5,5,14,5,5,5,Battery Electric
B2B_2705138_75hdt_D,B2B_2705138_75,5797,"[119437, 119437, 119437]",208,1590,20,5,-97.761251543841,30.3612126670285,5,5,11,5,8,5,Battery Electric
B2B_2705140_76hdv_D,B2B_2705140_76,5913,"[119437, 119437, 119437]",820,1566,10,35,-97.7085886464942,30.4203540738499,5,5,8,8,8,5,Battery Electric
B2B_2705147_77hdt_D,B2B_2705147_77,6124,"[119437, 119437, 119437, 119437, 119437, 119437]",519,1322,30,10,-97.7361431977543,30.2153922146448,5,5,14,5,5,5,Battery Electric
B2B_2705148_78hdt_D,B2B_2705148_78,5942,"[119437, 119437, 119437]",924,1409,5,25,-97.690971178252,30.3843790319413,8,5,8,5,8,5,Battery Electric
B2B_2705149_79hdt_D,B2B_2705149_79,5972,[1091941],764,2880,20,5,-97.6058601716853,30.3574330455794,5,5,14,5,5,5,Battery Electric
B2B_2705155_80hdt_D,B2B_2705155_80,5607,[1078460],789,1342,5,25,-97.7378405326275,30.3232556186519,8,5,11,5,5,5,Battery Electric
B2B_2705155_81hdt_D,B2B_2705155_81,5607,"[1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460, 1078460]",442,2880,10,20,-97.7378405326275,30.3232556186519,8,5,11,5,5,5,Battery Electric
B2B_2705172_82hdt_D,B2B_2705172_82,184,"[981484, 981484, 981484, 981484]",285,1649,25,35,-97.15074579105176,30.118563342981947,5,5,11,5,5,5,Battery Electric
B2B_2705209_83hdt_D,B2B_2705209_83,184,[101850],265,1342,5,35,-97.15074579105176,30.118563342981947,5,5,14,5,8,5,Battery Electric
B2B_2705223_84hdt_D,B2B_2705223_84,184,"[1068273, 1068273]",590,1623,35,20,-97.15074579105176,30.118563342981947,8,5,8,5,8,5,Battery Electric
B2B_2705256_85hdt_D,B2B_2705256_85,184,"[913099, 913099, 913099, 913099]",106,1507,25,20,-97.15074579105176,30.118563342981947,5,5,11,5,8,5,Battery Electric
B2B_2705270_86hdt_D,B2B_2705270_86,184,[1550368],239,1372,25,35,-97.15074579105176,30.118563342981947,8,5,8,5,8,5,Battery Electric
B2B_2705276_87hdt_D,B2B_2705276_87,184,"[125167, 125167]",353,1424,5,35,-97.15074579105176,30.118563342981947,5,5,14,5,5,5,Battery Electric
B2B_2706303_88hdt_D,B2B_2706303_88,184,"[908211, 908211, 908211]",386,1540,5,30,-97.15074579105176,30.118563342981947,5,5,11,8,5,5,Battery Electric
B2B_2706303_88hdt_E,B2B_2706303_88,184,"[908211, 908211, 908211]",386,1540,5,30,-97.15074579105176,30.118563342981947,5,5,11,8,5,5,Battery Electric
B2B_2707082_89hdt_D,B2B_2707082_89,3149,"[953144, 953144, 953144]",350,1455,30,30,-98.0984863822565,29.96974765421284,5,5,8,5,8,5,Battery Electric
B2B_2707416_90hdt_D,B2B_2707416_90,184,"[988562, 988562, 988562, 988562]",580,1590,20,25,-97.15074579105176,30.118563342981947,5,5,14,5,5,5,Battery Electric
B2B_2709558_91hdt_D,B2B_2709558_91,6730,[1090838],203,1520,10,15,-97.42082228392508,30.75682337175888,5,5,11,5,8,5,PHEV
B2B_2709778_92hdt_D,B2B_2709778_92,6730,"[907957, 907957, 907957, 907957, 907957, 907957]",323,1369,10,35,-97.42082228392508,30.75682337175888,5,5,14,5,5,5,Battery Electric
B2B_2710439_93hdt_D,B2B_2710439_93,6032,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 1106680]",952,1649,10,15,-97.6944077498648,30.3173530883858,5,5,17,5,11,5,Battery Electric
B2B_2710439_93hdv_D,B2B_2710439_93,6032,"[119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 119437, 1106680]",952,1649,10,15,-97.6944077498648,30.3173530883858,5,5,17,5,11,5,Battery Electric
B2B_2710441_94hdt_D,B2B_2710441_94,5762,"[986709, 986709, 986709, 986709, 986709, 986709, 986709, 986709, 986709, 986709, 986709, 986709]",726,2880,5,35,-97.8206488610735,30.2092344562621,5,5,23,5,8,5,Battery Electric
B2B_2710443_95hdv_D,B2B_2710443_95,6046,"[119437, 119437, 119437]",598,1537,25,5,-97.7018045949948,30.2869466666142,8,5,20,5,8,5,Battery Electric
B2B_2710447_96hdt_D,B2B_2710447_96,6166,"[119437, 119437, 119437]",520,1570,30,5,-97.5833099989799,30.1688713080768,5,5,20,5,8,5,Battery Electric
B2B_2710539_97hdt_D,B2B_2710539_97,184,"[992009, 992009, 992009, 992009, 992009, 992009, 992009, 992009, 992009, 992009]",174,1540,30,10,-97.15074579105176,30.118563342981947,5,5,23,5,8,5,Battery Electric
B2B_2710540_98hdt_D,B2B_2710540_98,184,"[991049, 991049, 991049, 991049]",581,1315,35,15,-97.15074579105176,30.118563342981947,5,5,23,5,11,5,Battery Electric
B2B_2711225_99hdt_D,B2B_2711225_99,3148,"[905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183, 905183]",450,1505,30,35,-98.23208406606597,30.04127162823274,8,5,20,5,11,5,Battery Electric
B2B_2711364_100hdt_D_0,B2B_2711364_100,6148,"[864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 864996, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717, 985717]",709,2880,25,10,-97.7609482691713,30.1523774027327,35,8,200,20,26,5,Battery Electric
