payloadId,sequenceRank,tourId,payloadType,weightInlb,cummulativeWeightInlb,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSec_lower,arrivalTimeWindowInSec_upper,operationDurationInSec,locationZone_x,locationZone_y,true_locationZone,BuyerNAICS,SellerNAICS,truck_mode
food_217,1,217,5,-1,0,3,2478.0,68864,25200,79200,120,-122.59781276225048,47.56114184456065,2478.0,NA,NA,ondemand
food_218,0,218,5,9,9,3,2444.0,70200,25200,79200,660,-122.7096339,47.5956366,2444.0,NA,NA,ondemand
food_218,1,218,5,-9,0,3,2478.0,72633,25200,79200,480,-122.60548205876401,47.55256370477047,2478.0,NA,NA,ondemand
food_219,0,219,5,9,9,3,1241.0,66900,25200,79200,900,-122.325211,47.614804,1241.0,NA,NA,ondemand
food_219,1,219,5,-9,0,3,2483.0,69554,25200,79200,180,-122.56889507873332,47.56930927073858,2483.0,NA,NA,ondemand
food_220,0,220,5,4,4,3,2374.0,66180,25200,79200,1020,-122.6845576,47.5671051,2374.0,NA,NA,ondemand
food_220,1,220,5,-4,0,3,2483.0,68499,25200,79200,420,-122.56065016785112,47.55507576515392,2483.0,NA,NA,ondemand
food_221,0,221,5,5,5,3,1325.0,47400,25200,79200,960,-122.3131226,47.5532547,1325.0,NA,NA,ondemand
food_221,1,221,5,-5,0,3,2485.0,50143,25200,79200,360,-122.55755960615247,47.55075922976604,2485.0,NA,NA,ondemand
food_222,0,222,5,0,0,3,1366.0,50400,25200,79200,1080,-122.3152237,47.5269982,1366.0,NA,NA,ondemand
food_222,1,222,5,0,0,3,2486.0,53125,25200,79200,120,-122.54474209965682,47.5519370158126,2486.0,NA,NA,ondemand
food_223,0,223,5,3,3,3,2480.0,37140,25200,79200,780,-122.6269461,47.5351063,2480.0,NA,NA,ondemand
food_223,1,223,5,-3,0,3,2487.0,38385,25200,79200,480,-122.55002785627786,47.51924227834881,2487.0,NA,NA,ondemand
food_224,0,224,5,3,3,3,2838.0,38820,25200,79200,1020,-122.441673,47.23861,2838.0,NA,NA,ondemand
food_224,1,224,5,-3,0,3,2487.0,39840,25200,79200,420,-122.56847781485716,47.51877614649811,2487.0,NA,NA,ondemand
food_225,0,225,5,5,5,3,1779.0,52980,25200,79200,420,-122.314552,47.5166805,1779.0,NA,NA,ondemand
food_225,1,225,5,-5,0,3,2487.0,55155,25200,79200,180,-122.56941139623346,47.53388621049236,2487.0,NA,NA,ondemand
food_226,0,226,5,7,7,3,2480.0,71400,25200,79200,1140,-122.6183207,47.5346437,2480.0,NA,NA,ondemand
food_226,1,226,5,-7,0,3,2488.0,74184,25200,79200,300,-122.5469399058594,47.472754618640224,2488.0,NA,NA,ondemand
food_227,0,227,5,2,2,3,2465.0,58380,25200,79200,1140,-122.7657698,47.4933054,2465.0,NA,NA,ondemand
food_227,1,227,5,-2,0,3,2488.0,60538,25200,79200,300,-122.57249256183039,47.485841983329685,2488.0,NA,NA,ondemand
food_228,0,228,5,8,8,3,2381.0,53940,25200,79200,420,-122.6529845,47.5678429,2381.0,NA,NA,ondemand
food_228,1,228,5,-8,0,3,2488.0,55514,25200,79200,420,-122.54900872743484,47.49238843731801,2488.0,NA,NA,ondemand
food_229,0,229,5,1,1,3,2363.0,64980,25200,79200,300,-122.6306747,47.5671131,2363.0,NA,NA,ondemand
food_229,1,229,5,-1,0,3,2488.0,66846,25200,79200,240,-122.58015129499472,47.48905815966637,2488.0,NA,NA,ondemand
food_230,0,230,5,8,8,3,2471.0,62880,25200,79200,1140,-122.6104473,47.5334958,2471.0,NA,NA,ondemand
food_230,1,230,5,-8,0,3,2489.0,64643,25200,79200,360,-122.58101020302249,47.48131312794074,2489.0,NA,NA,ondemand
food_231,0,231,5,0,0,3,2471.0,74400,25200,79200,540,-122.6104473,47.5334958,2471.0,NA,NA,ondemand
food_231,1,231,5,0,0,3,2489.0,75563,25200,79200,240,-122.58455191983894,47.4785874178239,2489.0,NA,NA,ondemand
food_232,0,232,5,8,8,3,2492.0,59640,25200,79200,960,-122.643879,47.501463,2492.0,NA,NA,ondemand
food_232,1,232,5,-8,0,3,2489.0,60906,25200,79200,420,-122.58179165222647,47.50099622005355,2489.0,NA,NA,ondemand
food_233,0,233,5,8,8,3,1831.0,39600,25200,79200,960,-122.345383,47.468344,1831.0,NA,NA,ondemand
food_233,1,233,5,-8,0,3,2490.0,42088,25200,79200,300,-122.49537581528632,47.54422325449794,2490.0,NA,NA,ondemand
food_234,0,234,5,3,3,3,1793.0,59400,25200,79200,1020,-122.354683,47.500689,1793.0,NA,NA,ondemand
food_234,1,234,5,-3,0,3,2491.0,61737,25200,79200,120,-122.54495780983093,47.4899234793455,2491.0,NA,NA,ondemand
food_235,0,235,5,1,1,3,2474.0,53400,25200,79200,300,-122.607538,47.533607,2474.0,NA,NA,ondemand
food_235,1,235,5,-1,0,3,2491.0,54464,25200,79200,120,-122.5447822694744,47.468811373879056,2491.0,NA,NA,ondemand
food_236,0,236,5,5,5,3,1793.0,67500,25200,79200,420,-122.3546867,47.5025622,1793.0,NA,NA,ondemand
food_236,1,236,5,-5,0,3,2491.0,69237,25200,79200,180,-122.50484366692525,47.503555643961526,2491.0,NA,NA,ondemand
food_237,0,237,5,4,4,3,2356.0,48840,25200,79200,720,-122.6288801,47.5982413,2356.0,NA,NA,ondemand
food_237,1,237,5,-4,0,3,2493.0,50688,25200,79200,120,-122.60978476236292,47.49437259942569,2493.0,NA,NA,ondemand
food_238,0,238,5,7,7,3,2380.0,41580,25200,79200,960,-122.6605199,47.5533733,2380.0,NA,NA,ondemand
food_238,1,238,5,-7,0,3,2493.0,43290,25200,79200,540,-122.60633566119537,47.48759309335296,2493.0,NA,NA,ondemand
food_239,0,239,5,8,8,3,2480.0,60600,25200,79200,480,-122.624862,47.5430242,2480.0,NA,NA,ondemand
food_239,1,239,5,-8,0,3,2494.0,61619,25200,79200,540,-122.62472417682537,47.481214766890425,2494.0,NA,NA,ondemand
food_240,0,240,5,3,3,3,2480.0,39420,25200,79200,660,-122.6178372,47.5346421,2480.0,NA,NA,ondemand
food_240,1,240,5,-3,0,3,2494.0,40619,25200,79200,420,-122.60517825835194,47.4695604174085,2494.0,NA,NA,ondemand
food_241,0,241,5,1,1,3,2466.0,66600,25200,79200,720,-122.6980864,47.5294422,2466.0,NA,NA,ondemand
food_241,1,241,5,-1,0,3,2495.0,68058,25200,79200,420,-122.60984546619119,47.44126775583922,2495.0,NA,NA,ondemand
food_242,0,242,5,9,9,3,1832.0,60180,25200,79200,540,-122.3374887,47.4656721,1832.0,NA,NA,ondemand
food_242,1,242,5,-9,0,3,2496.0,62501,25200,79200,420,-122.58418723339703,47.45387889380937,2496.0,NA,NA,ondemand
food_243,0,243,5,2,2,3,3156.0,66600,25200,79200,600,-122.5768102,47.3009555,3156.0,NA,NA,ondemand
food_243,1,243,5,-2,0,3,2496.0,68934,25200,79200,120,-122.58762229218064,47.463774922893585,2496.0,NA,NA,ondemand
food_244,0,244,5,4,4,3,1375.0,48780,25200,79200,360,-122.3679909,47.5222197,1375.0,NA,NA,ondemand
food_244,1,244,5,-4,0,3,2497.0,50718,25200,79200,540,-122.57095831128856,47.46023794781978,2497.0,NA,NA,ondemand
food_245,0,245,5,7,7,3,2384.0,37080,25200,79200,960,-122.646527,47.56522,2384.0,NA,NA,ondemand
food_245,1,245,5,-7,0,3,2498.0,39607,25200,79200,420,-122.59098800377433,47.42090511030726,2498.0,NA,NA,ondemand
food_246,0,246,5,0,0,3,2359.0,43200,25200,79200,600,-122.6173692,47.5702034,2359.0,NA,NA,ondemand
food_246,1,246,5,0,0,3,2498.0,45398,25200,79200,540,-122.60751161018207,47.40591638485034,2498.0,NA,NA,ondemand
food_247,0,247,5,8,8,3,2380.0,56220,25200,79200,960,-122.6605199,47.5533733,2380.0,NA,NA,ondemand
food_247,1,247,5,-8,0,3,2498.0,58695,25200,79200,180,-122.58734912726047,47.42008844927593,2498.0,NA,NA,ondemand
food_248,0,248,5,2,2,3,2359.0,66120,25200,79200,1140,-122.6136015,47.5704595,2359.0,NA,NA,ondemand
food_248,1,248,5,-2,0,3,2498.0,68858,25200,79200,300,-122.62001352231394,47.423246975164524,2498.0,NA,NA,ondemand
food_249,0,249,5,7,7,3,2471.0,67800,25200,79200,480,-122.610083,47.533486,2471.0,NA,NA,ondemand
food_249,1,249,5,-7,0,3,2498.0,69369,25200,79200,120,-122.59192339623804,47.41779386268824,2498.0,NA,NA,ondemand
food_250,0,250,5,3,3,3,2381.0,72480,25200,79200,840,-122.6540903,47.5694156,2381.0,NA,NA,ondemand
food_250,1,250,5,-3,0,3,2499.0,75072,25200,79200,300,-122.5844081088505,47.40749258591489,2499.0,NA,NA,ondemand
food_251,0,251,5,2,2,3,3168.0,60420,25200,79200,660,-122.6057354,47.3591765,3168.0,NA,NA,ondemand
food_251,1,251,5,-2,0,3,2500.0,62204,25200,79200,120,-122.66198212286194,47.44822748482429,2500.0,NA,NA,ondemand
food_252,0,252,5,5,5,3,3168.0,46860,25200,79200,600,-122.604664,47.360302,3168.0,NA,NA,ondemand
food_252,1,252,5,-5,0,3,2500.0,48584,25200,79200,420,-122.66202967608189,47.4854870528656,2500.0,NA,NA,ondemand
food_253,0,253,5,2,2,3,2371.0,64080,25200,79200,540,-122.6632993,47.5717837,2371.0,NA,NA,ondemand
food_253,1,253,5,-2,0,3,2500.0,65989,25200,79200,300,-122.67012904742651,47.474154542920274,2500.0,NA,NA,ondemand
food_254,0,254,5,6,6,3,2382.0,67200,25200,79200,720,-122.6536198,47.5653892,2382.0,NA,NA,ondemand
food_254,1,254,5,-6,0,3,2501.0,69315,25200,79200,420,-122.74219700161886,47.460147592409214,2501.0,NA,NA,ondemand
food_255,0,255,5,0,0,3,3162.0,62580,25200,79200,360,-122.6704942,47.3885807,3162.0,NA,NA,ondemand
food_255,1,255,5,0,0,3,2502.0,63075,25200,79200,180,-122.67100861063899,47.43120026024245,2502.0,NA,NA,ondemand
food_256,0,256,5,5,5,3,3162.0,41040,25200,79200,660,-122.6931964,47.3825747,3162.0,NA,NA,ondemand
food_256,1,256,5,-5,0,3,2502.0,41835,25200,79200,420,-122.66760089652944,47.42364564036796,2502.0,NA,NA,ondemand
food_257,0,257,5,1,1,3,2362.0,66480,25200,79200,780,-122.626589,47.56905,2362.0,NA,NA,ondemand
food_257,1,257,5,-1,0,3,2503.0,68730,25200,79200,300,-122.7493366010107,47.404216526365744,2503.0,NA,NA,ondemand
food_258,0,258,5,7,7,3,2468.0,60900,25200,79200,780,-122.655963,47.538235,2468.0,NA,NA,ondemand
food_258,1,258,5,-7,0,3,2503.0,63337,25200,79200,540,-122.6990684250229,47.41933867177949,2503.0,NA,NA,ondemand
food_259,0,259,5,2,2,3,2468.0,44700,25200,79200,480,-122.64211,47.540019,2468.0,NA,NA,ondemand
food_259,1,259,5,-2,0,3,2503.0,46837,25200,79200,180,-122.70907893011142,47.43595009722699,2503.0,NA,NA,ondemand
food_260,0,260,5,4,4,3,2358.0,60720,25200,79200,840,-122.6226302,47.5779845,2358.0,NA,NA,ondemand
food_260,1,260,5,-4,0,3,2505.0,63151,25200,79200,180,-122.65310349098108,47.433230903987706,2505.0,NA,NA,ondemand
food_261,0,261,5,3,3,3,2370.0,47340,25200,79200,780,-122.667125,47.569037,2370.0,NA,NA,ondemand
food_261,1,261,5,-3,0,3,2505.0,49617,25200,79200,120,-122.66113913703201,47.44067460539127,2505.0,NA,NA,ondemand
food_262,0,262,5,1,1,3,2887.0,43200,25200,79200,480,-122.442196,47.192103,2887.0,NA,NA,ondemand
food_262,1,262,5,-1,0,3,2506.0,43680,25200,79200,540,-122.62490629587927,47.45671893355049,2506.0,NA,NA,ondemand
food_263,0,263,5,6,6,3,1058.0,60060,25200,79200,840,-122.3176417,47.6798785,1058.0,NA,NA,ondemand
food_263,1,263,5,-6,0,3,2507.0,62666,25200,79200,240,-122.54141716579258,47.755560881260514,2507.0,NA,NA,ondemand
food_264,0,264,5,9,9,3,1058.0,55200,25200,79200,1080,-122.3176659,47.6806312,1058.0,NA,NA,ondemand
food_264,1,264,5,-9,0,3,2507.0,58046,25200,79200,180,-122.54577691958636,47.756861125902,2507.0,NA,NA,ondemand
food_265,0,265,5,4,4,3,1011.0,70440,25200,79200,900,-122.2901196,47.6891307,1011.0,NA,NA,ondemand
food_265,1,265,5,-4,0,3,2508.0,73036,25200,79200,480,-122.50882881183558,47.756956524820836,2508.0,NA,NA,ondemand
food_266,0,266,5,0,0,3,1150.0,69300,25200,79200,480,-122.3655905,47.6397521,1150.0,NA,NA,ondemand
food_266,1,266,5,0,0,3,2508.0,71312,25200,79200,240,-122.50954718898699,47.7629028933895,2508.0,NA,NA,ondemand
food_267,0,267,5,8,8,3,943.0,42960,25200,79200,900,-122.3552298,47.7330209,943.0,NA,NA,ondemand
food_267,1,267,5,-8,0,3,2510.0,45538,25200,79200,480,-122.5855963042115,47.70400352162538,2510.0,NA,NA,ondemand
food_268,0,268,5,4,4,3,2358.0,57000,25200,79200,960,-122.626949,47.5805311,2358.0,NA,NA,ondemand
food_268,1,268,5,-4,0,3,2510.0,59373,25200,79200,120,-122.5975887572248,47.69937960870932,2510.0,NA,NA,ondemand
food_269,0,269,5,9,9,3,1039.0,69120,25200,79200,420,-122.3979793,47.6904404,1039.0,NA,NA,ondemand
food_269,1,269,5,-9,0,3,2511.0,70920,25200,79200,360,-122.57744351369347,47.7562549477158,2511.0,NA,NA,ondemand
food_270,0,270,5,4,4,3,1039.0,39180,25200,79200,300,-122.3979793,47.6904404,1039.0,NA,NA,ondemand
food_270,1,270,5,-4,0,3,2511.0,40860,25200,79200,540,-122.57802168375709,47.733542710847296,2511.0,NA,NA,ondemand
food_271,0,271,5,1,1,3,1094.0,72420,25200,79200,1080,-122.370141,47.663196,1094.0,NA,NA,ondemand
food_271,1,271,5,-1,0,3,2512.0,75038,25200,79200,540,-122.56651079571981,47.73071421481445,2512.0,NA,NA,ondemand
food_272,0,272,5,9,9,3,1417.0,45540,25200,79200,660,-122.3464484,47.763834,1417.0,NA,NA,ondemand
food_272,1,272,5,-9,0,3,2512.0,47756,25200,79200,300,-122.55869405063295,47.733101350586935,2512.0,NA,NA,ondemand
